Electronics gain (Filter, Preamp, FOAM) and phase
Total Bin : 257
Freq(MHz) Phase(rad)
0.000,0.0000000000000
3.906,0.0000000000000
7.812,0.0000000000000
11.719,-4.878258244763723
15.625,-4.878258244763723
19.531,-4.878258244763723
23.437,-4.878258244763723
27.344,-4.878258244763723
31.25,-4.878258244763723
35.156,-4.878258244763723
39.062,-4.878258244763723
42.969,-4.878258244763723
46.875,-4.878258244763723
50.781,-4.247700926618299
54.687,-7.017204491192559
58.594,-6.7941091610874205
62.5,-6.8569619026720545
66.406,-6.2708181591803855
70.312,-8.263214984688306
74.219,-1.9487362418213736
78.125,-6.557249933100563
82.031,-2.8752670683942476
85.937,-5.798630891516227
89.844,-3.7228037154292792
93.75,3.1884913576402667
97.656,-4.01408821898663
101.56,-2.0209905659425864
105.47,-5.664047339463447
109.37,-6.760926058398079
113.28,-2.339991382304404
117.19,-3.526170441991825
121.09,-8.34103629705104
125.0,-7.0581490293116165
128.91,-8.491130407147788
132.81,-6.400965327983365
136.72,-7.4989420438568555
140.62,-9.740342145395513
144.53,-11.01474972253481
148.44,-11.818327581601565
152.34,-12.57951481260941
156.25,-13.264935559132137
160.16,-13.921287518430262
164.06,-14.454259607075372
167.97,-14.940748006460277
171.87,-15.37258626242127
175.78,-15.794852473785978
179.69,-16.18134233940136
183.59,-16.570936441494634
187.5,-16.952123386765805
191.41,-17.358484137233823
195.31,-17.754442133508523
199.22,-18.172484548725212
203.12,-18.579092761561483
207.03,-18.977520940726617
210.94,-19.36692637959516
214.84,-19.73265009456097
218.75,-20.084901933399436
222.66,-20.41748269051497
226.56,-20.737480126711166
230.47,-21.024999604610247
234.37,-21.30023353017918
238.28,-21.590178883204704
242.19,-21.885769482594906
246.09,-22.158110871527068
250.0,-22.42333699117941
253.91,-22.699049526189416
257.81,-22.968699367474922
261.72,-23.229181440138014
265.62,-23.518734046912268
269.53,-23.793682365980384
273.44,-24.059337653681688
277.34,-24.341057575090687
281.25,-24.63409065556018
285.16,-24.93423090902992
289.06,-25.23622653729446
292.97,-25.534153264839674
296.87,-25.83090424875126
300.78,-26.135378966575512
304.69,-26.43546296312946
308.59,-26.705651329660057
312.5,-26.991392067668702
316.41,-27.284139763623212
320.31,-27.579774056766453
324.22,-27.85269796279694
328.12,-28.116971146584223
332.03,-28.386760716314942
335.94,-28.655026335298768
339.84,-28.92149571243268
343.75,-29.181618038444142
347.66,-29.447982505654917
351.56,-29.712567207641012
355.47,-29.9725185162994
359.37,-30.222728383347505
363.28,-30.485147972218847
367.19,-30.75292033717809
371.09,-31.001051567899896
375.0,-31.254060551160002
378.91,-31.512073306743055
382.81,-31.776266751813452
386.72,-32.02642770098382
390.62,-32.26499854876946
394.53,-32.515778792274894
398.44,-32.773116633283756
402.34,-33.03173983921562
406.25,-33.2880525077349
410.16,-33.54261001069789
414.06,-33.80626043276972
417.97,-34.07975718587998
421.87,-34.38796387320756
425.78,-34.72308892283535
429.69,-35.10593784706522
433.59,-35.60775508326097
437.5,-36.25938103721872
441.41,-37.026935539190134
445.31,-38.309703451188305
449.22,-39.12373956380003
453.12,-39.184141156424765
457.03,-39.55289568300571
460.94,-41.66948604646123
464.84,-42.294936689676284
468.75,-42.66083167198484
472.66,-42.968827750185106
476.56,-43.25783716661359
480.47,-43.55324413749308
484.37,-43.845334092494014
488.28,-44.13797909329476
492.19,-44.43173883879312
496.09,-44.71949730934099
500.0,-45.02901465082269
503.91,-45.33358907764568
507.81,-45.64467653408861
511.72,-45.95614823459852
515.62,-46.26007079688696
519.53,-46.55466171158127
523.44,-46.8486560518181
527.34,-47.14424867429447
531.25,-47.439504250746864
535.16,-47.72852150885898
539.06,-48.00888270995982
542.97,-48.2878597536809
546.87,-48.55778373798893
550.78,-48.82614538027743
554.69,-49.09833570627305
558.59,-49.373926979445
562.5,-49.64492872475056
566.41,-49.91132304230957
570.31,-50.17289224144786
574.22,-50.42063951574736
578.12,-50.68330695694125
582.03,-50.93729428368482
585.94,-51.193778962357065
589.84,-51.448633937810335
593.75,-51.70379106424873
597.66,-51.95409187251541
601.56,-52.207701777936826
605.47,-52.459809848982154
609.37,-52.72710493333182
613.28,-53.00128220935065
617.19,-53.267580520238255
621.09,-53.53494095488025
625.0,-53.80097863397579
628.91,-54.08764882498328
632.81,-54.38536064719786
636.72,-54.70326946239462
640.62,-55.02532582562935
644.53,-55.35066107645881
648.44,-55.67930278020965
652.34,-56.00852858686817
656.25,-56.34003088514509
660.16,-56.662876563912185
664.06,-56.98378338821878
667.97,-57.29447808043201
671.87,-57.60046848884659
675.78,-57.90127050767706
679.69,-58.20173972769058
683.59,-58.4986411622311
687.5,-58.78907802234053
691.41,-59.07617836895096
695.31,-59.35662773125861
699.22,-59.636019307496575
703.12,-59.91571312419554
707.03,-60.209634011894956
710.94,-60.5028198579015
714.84,-60.80315448323621
718.75,-61.11596103844501
722.66,-61.44491437319138
726.56,-61.771472930828665
730.47,-62.11002871272014
734.37,-62.45201797676178
738.28,-62.80232486490304
742.19,-63.16990059133198
746.09,-63.53741198007824
750.0,-63.911211134773794
753.91,-64.27780795327887
757.81,-64.6456146685982
761.72,-65.01460432207969
765.62,-65.38909636322242
769.53,-65.76101660802078
773.44,-66.14091205315265
777.34,-66.5196602649967
781.25,-66.89879389867711
785.16,-67.28425848545238
789.06,-67.67096498654632
792.97,-68.0766099405943
796.87,-68.48730097580156
800.78,-68.91749940496268
804.69,-69.3714356715141
808.59,-69.85359686261741
812.5,-70.3740800999999
816.41,-70.92228838940974
820.31,-71.48112236165287
824.22,-72.0179995917766
828.12,-72.51410788699235
832.03,-72.96758881066827
835.94,-73.37549160294434
839.84,-73.76247814628294
843.75,-74.1322734023135
847.66,-74.48886401191336
851.56,-74.83123907166149
855.47,-75.17173348481526
859.37,-75.50179329679797
863.28,-75.84035528575566
867.19,-76.14917621907092
871.09,-76.52079044264968
875.0,-76.86808580014964
878.91,-77.24957274534968
882.81,-77.73179476558046
886.72,-78.21197599327849
890.62,-78.61330157162564
894.53,-79.04683969691588
898.44,-79.26872678406785
902.34,-78.53585385824425
906.25,-78.24264053581456
910.16,-78.22239376120096
914.06,-78.56147330513753
917.97,-78.97318003568837
921.87,-79.1782888131226
925.78,-79.79795520111476
929.69,-80.22324498942835
933.59,-80.94674283347985
937.5,-81.4681560283561
941.41,-81.80644441685035
945.31,-82.69409858898432
949.22,-82.33347765395332
953.12,-81.34622741504687
957.03,-83.0075700150516
960.94,-81.77642392069758
964.84,-85.13620009812102
968.75,-82.42744574559364
972.66,-82.82389292387028
976.56,-80.50928876957394
980.47,-83.95059190800872
984.37,-81.92663761545639
988.28,-78.16392357667083
992.19,-82.48023688116852
996.09,-84.5526963713815
1000.0,-78.89754321437893
